Number of cells: 20000
tstop: 5 hours
Notes: started running the sim, failed on building recurrent connections.

----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
29-08 16:48:20|1.00 1.00 0.85|   0   819B|1292M  123G 77.5M  891M
29-08 16:48:25|1.00 1.00 0.85|   0  2458B|1294M  123G 77.5M  891M
29-08 16:48:30|1.00 1.00 0.85|   0   819B|1296M  123G 77.5M  891M
29-08 16:48:35|1.00 1.00 0.85|   0  2458B|1298M  123G 77.5M  891M
29-08 16:48:40|1.00 1.00 0.86|   0   819B|1300M  123G 77.5M  891M
29-08 16:48:45|1.00 1.00 0.86|   0  2458B|1302M  123G 77.5M  891M
29-08 16:48:50|1.00 1.00 0.86|   0   819B|1304M  123G 77.5M  891M
29-08 16:48:55|1.00 1.00 0.86|   0  2458B|1307M  123G 77.5M  891M
29-08 16:49:00|1.00 1.00 0.86|   0   819B|1308M  123G 77.5M  891M
29-08 16:49:05|1.00 1.00 0.86|   0  2458B|1310M  123G 77.5M  891M
29-08 16:49:10|1.00 1.00 0.86|   0   819B|1313M  123G 77.5M  891M
29-08 16:49:15|1.00 1.00 0.86|   0  2458B|1315M  123G 77.5M  891M
29-08 16:49:20|1.00 1.00 0.86|   0   819B|1317M  123G 77.5M  891M
29-08 16:49:25|1.00 1.00 0.86|   0  2458B|1319M  123G 77.5M  891M
29-08 16:49:30|1.00 1.00 0.87|   0   819B|1321M  123G 77.5M  891M
29-08 16:49:35|1.00 1.00 0.87|   0  2458B|1323M  123G 77.5M  891M
29-08 16:49:40|1.00 1.00 0.87|   0   819B|1325M  123G 77.5M  891M
29-08 16:49:45|1.00 1.00 0.87|   0  2458B|1328M  123G 77.5M  891M
29-08 16:49:50|1.00 1.00 0.87|   0   819B|1330M  123G 77.5M  891M
29-08 16:49:55|1.00 1.00 0.87|   0  2458B|1333M  123G 77.5M  891M
29-08 16:50:00|1.00 1.00 0.87|   0   819B|1336M  123G 77.5M  891M
29-08 16:50:05|1.00 1.00 0.87|   0  2458B|1339M  123G 77.5M  891M
29-08 16:50:10|1.00 1.00 0.87|   0   819B|1340M  123G 77.5M  891M
29-08 16:50:15|1.00 1.00 0.87|   0    14k|1343M  123G 77.5M  891M
29-08 16:50:20|1.00 1.00 0.87|   0  2458B|1345M  123G 77.5M  891M
29-08 16:50:25|1.00 1.00 0.88|   0   819B|1348M  123G 77.5M  891M
29-08 16:50:30|1.00 1.00 0.88|   0  2458B|1351M  123G 77.5M  891M
29-08 16:50:35|1.00 1.00 0.88|   0   819B|1354M  123G 77.5M  891M
29-08 16:50:40|1.00 1.00 0.88|   0  2458B|1356M  123G 77.5M  891M
29-08 16:50:45|1.00 1.00 0.88|   0   819B|1359M  123G 77.5M  891M
29-08 16:50:50|1.00 1.00 0.88| 819B   37k|1362M  123G 77.6M  891M
29-08 16:50:55|1.00 1.00 0.88|   0    36k|1364M  123G 77.6M  891M
29-08 16:51:00|1.00 1.00 0.88|   0  4915B|1367M  123G 77.6M  891M
29-08 16:51:05|1.00 1.00 0.88|   0  2458B|1370M  123G 77.6M  891M
29-08 16:51:10|1.00 1.00 0.88|   0   819B|1372M  123G 77.6M  891M
29-08 16:51:15|1.00 1.00 0.89|   0  2458B|1375M  123G 77.6M  891M
29-08 16:51:20|1.00 1.00 0.89|   0   819B|1378M  123G 77.6M  891M
29-08 16:51:25|1.00 1.00 0.89|   0  2458B|1381M  123G 77.6M  891M
29-08 16:51:30|1.00 1.00 0.89|   0   819B|1383M  123G 77.6M  891M
29-08 16:51:35|1.00 1.00 0.89|   0  2458B|1386M  123G 77.6M  891M
29-08 16:51:40|1.00 1.00 0.89|   0   819B|1389M  123G 77.6M  891M
29-08 16:51:45|1.00 1.00 0.89|   0  2458B|1392M  123G 77.6M  891M
29-08 16:51:50|1.00 1.00 0.89|   0   819B|1394M  123G 77.6M  891M
29-08 16:51:55|1.00 1.00 0.89|   0  2458B|1397M  123G 77.6M  891M
29-08 16:52:00|1.00 1.00 0.89|   0   819B|1400M  123G 77.6M  891M
29-08 16:52:05|1.00 1.00 0.90|   0  2458B|1402M  123G 77.6M  891M
29-08 16:52:10|1.00 1.00 0.90|   0   819B|1405M  123G 77.6M  891M
29-08 16:52:15|1.00 1.00 0.90|   0  2458B|1408M  123G 77.6M  891M
29-08 16:52:20|1.00 1.00 0.90|   0   819B|1410M  123G 77.6M  891M
29-08 16:52:25|1.00 1.00 0.90|   0  2458B|1413M  123G 77.6M  891M
29-08 16:52:30|1.00 1.00 0.90|   0   819B|1416M  123G 77.6M  891M
29-08 16:52:35|1.00 1.00 0.90|   0  2458B|1418M  123G 77.6M  891M
29-08 16:52:40|1.00 1.00 0.90|   0   819B|1421M  123G 77.6M  891M
29-08 16:52:45|1.00 1.00 0.90|   0  2458B|1424M  123G 77.6M  891M
29-08 16:52:50|1.00 1.00 0.90|   0  1638B|1426M  123G 77.6M  891M
29-08 16:52:55|1.00 1.00 0.91|   0  4096B|1429M  123G 77.6M  891M
29-08 16:53:00|1.00 1.00 0.91|   0  2458B|1432M  123G 77.6M  891M
29-08 16:53:05|1.00 1.00 0.91|   0  2458B|1434M  123G 77.6M  891M
29-08 16:53:10|1.00 1.00 0.91|   0   819B|1437M  123G 77.6M  891M
29-08 16:53:15|1.00 1.00 0.91|   0  2458B|1439M  123G 77.6M  891M
29-08 16:53:20|1.00 1.00 0.91|   0   819B|1442M  123G 77.6M  891M
29-08 16:53:25|1.00 1.00 0.91|   0  2458B|1445M  123G 77.6M  891M
29-08 16:53:30|1.00 1.00 0.91|   0   819B|1447M  123G 77.6M  891M
29-08 16:53:35|1.00 1.00 0.91|   0  2458B|1450M  123G 77.6M  891M
29-08 16:53:40|1.00 1.00 0.91|   0   819B|1452M  123G 77.6M  891M
29-08 16:53:45|1.00 1.00 0.91|   0  2458B|1455M  123G 77.6M  891M
29-08 16:53:50|1.00 1.00 0.91|   0   819B|1458M  123G 77.6M  891M
29-08 16:53:55|1.00 1.00 0.91|   0  2458B|1460M  123G 77.6M  891M
29-08 16:54:00|1.00 1.00 0.91|   0   819B|1463M  123G 77.6M  891M
29-08 16:54:05|1.00 1.00 0.91|   0  2458B|1465M  123G 77.6M  891M
29-08 16:54:10|1.00 1.00 0.91|   0   819B|1468M  123G 77.6M  891M
29-08 16:54:15|1.00 1.00 0.91|   0  2458B|1470M  123G 77.6M  891M
29-08 16:54:20|1.00 1.00 0.92|   0   819B|1473M  123G 77.6M  891M
29-08 16:54:25|1.00 1.00 0.92|   0  2458B|1476M  123G 77.6M  891M
29-08 16:54:30|1.00 1.00 0.92|   0   819B|1478M  123G 77.6M  891M
29-08 16:54:35|1.00 1.00 0.92|   0  2458B|1480M  123G 77.6M  891M
29-08 16:54:40|1.00 1.00 0.92|   0   819B|1483M  123G 77.6M  891M
29-08 16:54:45|1.00 1.00 0.92|   0  2458B|1486M  123G 77.6M  891M
29-08 16:54:50|1.00 1.00 0.92|   0   819B|1488M  123G 77.6M  891M
29-08 16:54:55|1.00 1.00 0.92|   0  2458B|1491M  123G 77.6M  891M
29-08 16:55:00|1.00 1.00 0.92|   0   819B|1494M  123G 77.6M  891M
29-08 16:55:05|1.00 1.00 0.92|   0  2458B|1496M  123G 77.6M  891M
29-08 16:55:10|1.00 1.00 0.92|   0   819B|1499M  123G 77.6M  891M
29-08 16:55:15|1.00 1.00 0.92|   0  2458B|1501M  123G 77.6M  891M
29-08 16:55:20|1.00 1.00 0.92|   0   819B|1503M  123G 77.6M  891M
29-08 16:55:25|1.00 1.00 0.92|   0  2458B|1505M  123G 77.6M  891M
29-08 16:55:30|1.00 1.00 0.92|   0   819B|1508M  123G 77.6M  891M
29-08 16:55:35|1.00 1.00 0.92|   0  2458B|1511M  123G 77.6M  891M
29-08 16:55:40|1.00 1.00 0.92|   0   819B|1513M  123G 77.6M  891M
29-08 16:55:45|1.00 1.00 0.92|   0  2458B|1516M  123G 77.6M  891M
29-08 16:55:50|1.00 1.00 0.92|   0  4915B|1519M  123G 77.6M  891M
29-08 16:55:55|1.00 1.00 0.92|   0  1638B|1521M  123G 77.6M  891M
29-08 16:56:00|1.00 1.00 0.93|   0  2458B|1524M  123G 77.6M  891M
29-08 16:56:05|1.00 1.00 0.93|   0   819B|1526M  123G 77.6M  891M
29-08 16:56:10|1.00 1.00 0.93|   0  2458B|1529M  123G 77.6M  891M
29-08 16:56:15|1.00 1.00 0.93|   0   819B|1532M  123G 77.6M  891M
29-08 16:56:20|1.00 1.00 0.93|   0  2458B|1534M  123G 77.6M  891M
29-08 16:56:25|1.00 1.00 0.93|   0   819B|1537M  123G 77.6M  891M
29-08 16:56:30|1.00 1.00 0.93|   0  2458B|1539M  123G 77.6M  891M
29-08 16:56:35|1.00 1.00 0.93|   0   819B|1542M  123G 77.6M  891M
29-08 16:56:40|1.00 1.00 0.93|   0  2458B|1544M  123G 77.7M  891M
29-08 16:56:45|1.00 1.00 0.93|   0   819B|1547M  123G 77.7M  891M
29-08 16:56:50|1.00 1.00 0.93|   0  2458B|1550M  123G 77.7M  891M
29-08 16:56:55|1.00 1.00 0.93|   0   819B|1552M  123G 77.7M  891M
29-08 16:57:00|1.00 1.00 0.93|   0  2458B|1555M  123G 77.7M  891M
29-08 16:57:05|1.00 1.00 0.93|   0   819B|1558M  123G 77.7M  891M
29-08 16:57:10|1.00 1.00 0.93|   0  2458B|1560M  123G 77.7M  891M
29-08 16:57:15|1.00 1.00 0.93|   0   819B|1563M  123G 77.7M  891M
29-08 16:57:20|1.00 1.00 0.93|   0  2458B|1566M  123G 77.7M  891M
29-08 16:57:25|1.00 1.00 0.93|   0   819B|1568M  123G 77.7M  891M
29-08 16:57:30|1.00 1.00 0.93|   0  2458B|1571M  123G 77.7M  891M
29-08 16:57:35|1.00 1.00 0.93|   0   819B|1574M  123G 77.7M  891M
29-08 16:57:40|1.00 1.00 0.93|   0  2458B|1576M  123G 77.7M  891M
29-08 16:57:45|1.00 1.00 0.94|   0   819B|1579M  123G 77.7M  891M
29-08 16:57:50|1.00 1.00 0.94|   0  2458B|1582M  123G 77.7M  891M
29-08 16:57:55|1.00 1.00 0.94|   0   819B|1584M  123G 77.7M  891M
29-08 16:58:00|1.00 1.00 0.94|   0  2458B|1587M  123G 77.7M  891M
29-08 16:58:05|1.00 1.00 0.94|   0  1638B|1590M  123G 77.7M  891M
29-08 16:58:10|1.00 1.00 0.94|   0  4096B|1592M  123G 77.7M  891M
29-08 16:58:15|1.00 1.00 0.94|   0  2458B|1595M  123G 77.7M  891M
29-08 16:58:20|1.00 1.00 0.94|   0  2458B|1598M  123G 77.7M  891M
29-08 16:58:25|1.00 1.00 0.94|   0   819B|1600M  123G 77.7M  891M
29-08 16:58:30|1.00 1.00 0.94|   0  2458B|1603M  123G 77.7M  891M
29-08 16:58:35|1.00 1.00 0.94|   0   819B|1605M  123G 77.7M  891M
29-08 16:58:40|1.00 1.00 0.94|   0  2458B|1608M  123G 77.7M  891M
29-08 16:58:45|1.00 1.00 0.94|   0   819B|1611M  123G 77.7M  891M
29-08 16:58:50|1.00 1.00 0.94|   0  2458B|1614M  123G 77.7M  891M
29-08 16:58:55|1.00 1.00 0.94|   0   819B|1616M  123G 77.7M  891M
29-08 16:59:00|1.00 1.00 0.94|   0  2458B|1619M  123G 77.7M  891M
29-08 16:59:05|1.00 1.00 0.94|   0   819B|1621M  123G 77.7M  891M
29-08 16:59:10|1.00 1.00 0.94|   0  2458B|1624M  123G 77.7M  891M
29-08 16:59:15|1.00 1.00 0.94|   0   819B|1627M  123G 77.7M  891M
29-08 16:59:20|1.00 1.00 0.94|   0  2458B|1629M  123G 77.7M  891M
29-08 16:59:25|1.00 1.00 0.95|   0   819B|1632M  123G 77.7M  891M
29-08 16:59:30|1.00 1.00 0.95|   0  2458B|1635M  123G 77.7M  891M
29-08 16:59:35|1.00 1.00 0.95|   0   819B|1637M  123G 77.7M  891M
29-08 16:59:40|1.00 1.00 0.95|   0  2458B|1640M  123G 77.7M  891M
29-08 16:59:45|1.00 1.00 0.95|   0   819B|1643M  123G 77.7M  891M
29-08 16:59:50|1.00 1.00 0.95|   0  2458B|1645M  123G 77.7M  891M
29-08 16:59:55|1.00 1.00 0.95|   0   819B|1648M  123G 77.7M  891M
29-08 17:00:00|1.00 1.00 0.95|   0  2458B|1651M  123G 77.7M  891M
29-08 17:00:05|1.00 1.00 0.95|   0   819B|1653M  123G 77.7M  891M
29-08 17:00:10|1.00 1.00 0.95|   0  2458B|1656M  123G 77.7M  891M
29-08 17:00:15|1.00 1.00 0.95|   0   819B|1658M  123G 77.7M  891M
29-08 17:00:20|1.00 1.00 0.95|   0  2458B|1661M  123G 77.7M  891M
29-08 17:00:25|1.00 1.00 0.95|   0   819B|1664M  123G 77.7M  891M
29-08 17:00:30|1.00 1.00 0.95|   0  2458B|1667M  123G 77.7M  891M
29-08 17:00:35|1.00 1.00 0.95|  74k 9011B|1676M  123G 77.9M  891M
29-08 17:00:40|1.00 1.00 0.95|   0    64k|1678M  123G 77.9M  891M
29-08 17:00:45|1.00 1.00 0.95|   0    26k|1681M  123G 77.9M  891M
29-08 17:00:50|1.00 1.00 0.95|   0   819B|1684M  123G 77.9M  891M
29-08 17:00:55|1.00 1.00 0.95|   0  2458B|1687M  123G 77.9M  891M
29-08 17:01:00|1.00 1.00 0.95|   0   819B|1689M  123G 77.9M  891M
29-08 17:01:05|1.00 1.00 0.95|   0  2458B|1692M  123G 77.9M  891M
29-08 17:01:10|1.00 1.00 0.96|   0   819B|1695M  123G 77.9M  891M
29-08 17:01:15|1.00 1.00 0.96|   0  2458B|1697M  123G 77.9M  891M
29-08 17:01:20|1.00 1.00 0.96|   0   819B|1700M  123G 77.9M  891M
29-08 17:01:25|1.00 1.00 0.96|   0  2458B|1702M  123G 77.9M  891M
29-08 17:01:30|1.00 1.00 0.96|   0   819B|1705M  123G 77.9M  891M
29-08 17:01:35|1.00 1.00 0.96|   0  2458B|1708M  123G 77.9M  891M
29-08 17:01:40|1.00 1.00 0.96|   0   819B|1711M  123G 77.9M  891M
29-08 17:01:45|1.00 1.00 0.96|   0  2458B|1713M  123G 77.9M  891M
29-08 17:01:50|1.00 1.00 0.96|   0   819B|1716M  123G 77.9M  891M
29-08 17:01:55|1.00 1.00 0.96|   0  2458B|1718M  123G 77.9M  891M
29-08 17:02:00|1.00 1.00 0.96|   0   819B|1721M  123G 77.9M  891M
29-08 17:02:05|1.00 1.00 0.96|   0  2458B|1724M  123G 78.0M  891M
29-08 17:02:10|1.00 1.00 0.96|   0   819B|1726M  123G 78.0M  891M
29-08 17:02:15|1.00 1.00 0.96|   0  2458B|1729M  123G 78.0M  891M
29-08 17:02:20|1.00 1.00 0.96|   0   819B|1732M  123G 78.0M  891M
29-08 17:02:25|1.00 1.00 0.96|   0  2458B|1734M  123G 78.0M  891M
29-08 17:02:30|1.00 1.00 0.96|   0   819B|1737M  123G 78.0M  891M
29-08 17:02:35|1.00 1.00 0.96|   0  2458B|1740M  123G 78.0M  891M
29-08 17:02:40|1.00 1.00 0.96|   0   819B|1742M  123G 78.0M  891M
29-08 17:02:45|1.00 1.00 0.96|   0  2458B|1745M  123G 78.0M  891M
29-08 17:02:50|1.00 1.00 0.97|   0   819B|1748M  123G 78.0M  891M
29-08 17:02:55|1.00 1.00 0.97|   0  2458B|1750M  123G 78.0M  891M
29-08 17:03:00|1.00 1.00 0.97|   0   819B|1753M  123G 78.0M  891M
29-08 17:03:05|1.00 1.00 0.97|   0  2458B|1756M  123G 78.0M  891M
29-08 17:03:10|1.00 1.00 0.97|   0  1638B|1758M  123G 78.0M  891M
29-08 17:03:15|1.00 1.00 0.97|   0  4096B|1761M  123G 78.0M  891M
29-08 17:03:20|1.00 1.00 0.97|   0  2458B|1763M  123G 78.0M  891M
29-08 17:03:25|1.00 1.00 0.97|   0  2458B|1766M  123G 78.0M  891M
29-08 17:03:30|1.00 1.00 0.97|   0   819B|1769M  123G 78.0M  891M
29-08 17:03:35|1.00 1.00 0.97|   0  2458B|1771M  123G 78.0M  891M
29-08 17:03:40|1.00 1.00 0.97|   0   819B|1774M  123G 78.0M  891M
29-08 17:03:45|1.00 1.00 0.97|   0  2458B|1777M  123G 78.0M  891M
29-08 17:03:50|1.00 1.00 0.97|   0   819B|1779M  123G 78.0M  891M
29-08 17:03:55|1.00 1.00 0.97|   0  2458B|1782M  123G 78.0M  891M
29-08 17:04:00|1.00 1.00 0.97|   0   819B|1785M  123G 78.0M  891M
29-08 17:04:05|1.00 1.00 0.97|   0  2458B|1787M  123G 78.0M  891M
29-08 17:04:10|1.00 1.00 0.97|   0   819B|1790M  123G 78.0M  891M
29-08 17:04:15|1.00 1.00 0.97|   0  2458B|1793M  123G 78.0M  891M
29-08 17:04:20|1.00 1.00 0.97|   0   819B|1795M  123G 78.0M  891M
29-08 17:04:25|1.00 1.00 0.97|   0  2458B|1798M  123G 78.0M  891M
29-08 17:04:30|1.00 1.00 0.97|   0   819B|1801M  123G 78.0M  891M
29-08 17:04:35|1.00 1.00 0.98|   0  2458B|1803M  123G 78.0M  891M
29-08 17:04:40|1.00 1.00 0.98|   0   819B|1806M  123G 78.0M  891M
29-08 17:04:45|1.00 1.00 0.98|   0  2458B|1809M  123G 78.0M  891M
29-08 17:04:50|1.00 1.00 0.98|   0   819B|1811M  123G 78.0M  891M
29-08 17:04:55|1.00 1.00 0.98|   0  2458B|1814M  123G 78.0M  891M
29-08 17:05:00|1.00 1.00 0.98|   0   819B|1817M  123G 78.0M  891M
29-08 17:05:05|1.00 1.00 0.98|   0  2458B|1820M  123G 78.0M  891M
29-08 17:05:10|1.00 1.00 0.98|   0   819B|1822M  123G 78.0M  891M
29-08 17:05:15|1.00 1.00 0.98|   0  2458B|1825M  123G 78.0M  891M
29-08 17:05:20|1.00 1.00 0.98|   0   819B|1828M  123G 78.0M  891M
29-08 17:05:25|1.00 1.00 0.98|   0  2458B|1830M  123G 78.0M  891M
29-08 17:05:30|1.00 1.00 0.98|   0   819B|1833M  123G 78.0M  891M
29-08 17:05:35|1.00 1.00 0.98|   0  5734B|1836M  123G 78.0M  891M
29-08 17:05:40|1.00 1.00 0.98|   0  1638B|1838M  123G 78.0M  891M
29-08 17:05:45|1.00 1.00 0.98|   0  2458B|1841M  123G 78.0M  891M
29-08 17:05:50|1.00 1.00 0.98|   0   819B|1844M  123G 78.0M  891M
29-08 17:05:55|1.00 1.00 0.98|   0  2458B|1847M  123G 78.0M  891M
29-08 17:06:00|1.00 1.00 0.98|   0   819B|1849M  123G 78.0M  891M
29-08 17:06:05|1.00 1.00 0.98|   0  2458B|1852M  123G 78.0M  891M
29-08 17:06:10|1.00 1.00 0.98|   0   819B|1855M  123G 78.0M  891M
29-08 17:06:15|1.00 1.00 0.98|   0  2458B|1857M  123G 78.0M  891M
29-08 17:06:20|1.00 1.00 0.99|   0   819B|1860M  123G 78.0M  891M
29-08 17:06:25|1.00 1.00 0.99|   0  2458B|1863M  123G 78.0M  891M
29-08 17:06:30|1.00 1.00 0.99|   0   819B|1865M  123G 78.0M  891M
29-08 17:06:35|1.00 1.00 0.99|   0  2458B|1868M  123G 78.0M  891M
29-08 17:06:40|1.00 1.00 0.99|   0   819B|1871M  123G 78.0M  891M
29-08 17:06:45|1.00 1.00 0.99|   0  2458B|1873M  123G 78.0M  891M
29-08 17:06:50|1.00 1.00 0.99|   0   819B|1876M  123G 78.0M  891M
29-08 17:06:55|1.00 1.00 0.99|   0  2458B|1879M  123G 78.0M  891M
29-08 17:07:00|1.00 1.00 0.99|   0   819B|1881M  123G 78.0M  891M
29-08 17:07:05|1.00 1.00 0.99|   0  2458B|1884M  123G 78.0M  891M
29-08 17:07:10|1.00 1.00 0.99|   0   819B|1887M  123G 78.0M  891M
29-08 17:07:15|1.00 1.00 0.99|   0  2458B|1889M  123G 78.1M  891M
29-08 17:07:20|1.00 1.00 0.99|   0   819B|1892M  123G 78.1M  891M
29-08 17:07:25|1.00 1.00 0.99|   0  2458B|1895M  123G 78.1M  891M
29-08 17:07:30|1.00 1.00 0.99|   0   819B|1897M  123G 78.1M  891M
29-08 17:07:35|1.00 1.00 0.99|   0  2458B|1900M  123G 78.1M  891M
29-08 17:07:40|1.00 1.00 0.99|   0   819B|1903M  123G 78.1M  891M
29-08 17:07:45|1.00 1.00 0.99|   0  2458B|1905M  123G 78.1M  891M
29-08 17:07:50|1.00 1.00 0.99|   0   819B|1908M  123G 78.1M  891M
29-08 17:07:55|1.00 1.00 0.99|   0  2458B|1911M  123G 78.1M  891M
29-08 17:08:00|1.00 1.00 1.00|   0   819B|1913M  123G 78.1M  891M
29-08 17:08:05|1.00 1.00 1.00|   0  2458B|1916M  123G 78.1M  891M
29-08 17:08:10|1.00 1.00 1.00|   0   819B|1919M  123G 78.1M  891M
29-08 17:08:15|1.00 1.00 1.00|   0  2458B|1921M  123G 78.1M  891M
29-08 17:08:20|1.00 1.00 1.00|   0  1638B|1924M  123G 78.1M  891M
29-08 17:08:25|1.00 1.00 1.00|   0  4096B|1926M  123G 78.1M  891M
29-08 17:08:30|1.00 1.00 1.00|   0  2458B|1929M  123G 78.1M  891M
29-08 17:08:35|1.00 1.00 1.00|   0  2458B|1932M  123G 78.1M  891M
29-08 17:08:40|1.00 1.00 1.00|   0   819B|1935M  123G 78.1M  891M
29-08 17:08:45|1.00 1.00 1.00|   0  2458B|1937M  123G 78.1M  891M
29-08 17:08:50|1.00 1.00 1.00|   0   819B|1940M  123G 78.1M  891M
29-08 17:08:55|1.00 1.00 1.00|   0  2458B|1943M  123G 78.1M  891M
29-08 17:09:00|1.00 1.00 1.00|   0   819B|1946M  123G 78.1M  891M
29-08 17:09:05|1.00 1.00 1.00|   0  2458B|1948M  123G 78.1M  891M
29-08 17:09:10|1.00 1.00 1.00|   0   819B|1951M  123G 78.1M  891M
29-08 17:09:15|1.00 1.00 1.00|   0  2458B|1954M  123G 78.1M  891M
29-08 17:09:20|1.00 1.00 1.00|   0   819B|1957M  123G 78.1M  891M
29-08 17:09:25|1.00 1.00 1.00|   0  2458B|1959M  123G 78.1M  891M
29-08 17:09:30|1.00 1.00 1.00|   0   819B|1962M  123G 78.1M  891M
29-08 17:09:35|1.00 1.00 1.00|   0  2458B|1965M  123G 78.1M  891M
29-08 17:09:40|1.00 1.00 1.00|   0   819B|1968M  123G 78.1M  891M
29-08 17:09:45|1.00 1.00 1.00|   0  2458B|1970M  123G 78.1M  891M
29-08 17:09:50|1.00 1.00 1.00|   0   819B|1973M  123G 78.1M  891M
29-08 17:09:55|1.00 1.00 1.00|   0  2458B|1976M  123G 78.1M  891M
29-08 17:10:00|1.00 1.00 1.00|   0   819B|1978M  123G 78.1M  891M
29-08 17:10:05|1.00 1.00 1.00|   0  2458B|1981M  123G 78.1M  891M
29-08 17:10:10|1.00 1.00 1.00|   0   819B|1983M  123G 78.1M  891M
29-08 17:10:15|1.00 1.00 1.00|   0  2458B|1986M  123G 78.1M  891M
29-08 17:10:20|1.00 1.00 1.00|   0   819B|1989M  123G 78.1M  891M
29-08 17:10:25|1.00 1.00 1.00|  67k 2458B|10.5G  114G 78.1M  892M
29-08 17:10:30|1.00 1.00 1.00|   0   119k|10.9G  114G 78.1M  892M
29-08 17:10:35|1.00 1.00 1.00|  26k 9830B|9485M  115G 78.1M  892M
29-08 17:10:40|1.00 1.00 1.00|   0  2458B|8454M  116G 78.1M  892M
29-08 17:10:45|1.00 1.00 1.00|   0   819B|6609M  118G 78.1M  892M
29-08 17:10:50|1.00 1.00 1.00|   0  2458B|6609M  118G 78.1M  892M
29-08 17:10:55|1.00 1.00 1.00|   0   819B|6609M  118G 78.1M  892M
29-08 17:11:00|1.00 1.00 1.00|   0  2458B|7102M  118G 78.1M  892M
29-08 17:11:05|1.00 1.00 1.00|   0   819B|7911M  117G 78.1M  892M
29-08 17:11:10|1.00 1.00 1.00|   0  2458B|9015M  116G 78.1M  892M
29-08 17:11:15|1.00 1.00 1.00|2458B 6554B|5784M  119G 78.1M  951M
29-08 17:11:20|1.00 1.00 1.00|   0    12M|5785M  119G 78.2M 1030M
29-08 17:11:25|1.00 1.00 1.00|   0    20M|5786M  119G 78.2M 1109M
29-08 17:11:30|1.00 1.00 1.00|   0  4096B|5787M  119G 78.2M 1186M
29-08 17:11:35|1.00 1.00 1.00|   0  3277B|5790M  119G 78.2M 1189M
29-08 17:11:40|1.00 1.00 1.00|   0  2458B|5791M  119G 78.2M 1223M
29-08 17:11:45|1.00 1.00 1.00|   0   819B|5792M  119G 78.2M 1277M
29-08 17:11:50|1.00 1.00 1.00|   0    12M|5792M  119G 78.2M 1331M
29-08 17:11:55|1.00 1.00 1.00|   0    48M|5793M  119G 78.2M 1376M
29-08 17:12:00|1.00 1.00 1.00| 346k  819B|6066M  118G 78.2M 1399M
29-08 17:12:05|1.00 1.00 1.00|   0  3277B|15.2G  109G 78.2M 1399M
29-08 17:12:10|1.00 1.00 1.00|   0     0 |16.9G  107G 78.2M 1399M
29-08 17:12:15|1.00 1.00 1.00|   0  9011B|16.9G  107G 78.2M 1399M
29-08 17:12:20|1.00 1.00 1.00|   0     0 |16.9G  107G 78.2M 1399M
29-08 17:12:25|1.00 1.00 1.00|   0  9512k|15.1G  109G 78.2M 1399M
29-08 17:12:30|1.00 1.00 1.00|2458B 9830B|16.9G  107G 78.2M 1399M
29-08 17:12:35|1.00 1.00 1.00|   0     0 |18.6G  106G 78.2M 1399M
29-08 17:12:40|1.00 1.00 1.00|   0  2458B|17.7G  106G 78.2M 1470M
29-08 17:12:45|1.00 1.00 1.00|   0  3277B|17.7G  106G 78.2M 1566M
29-08 17:12:50|1.00 1.00 1.00|   0    44k|17.7G  106G 78.2M 1663M
29-08 17:12:55|1.00 1.00 1.00|   0    12M|17.7G  106G 78.2M 1760M
29-08 17:13:00|1.00 1.00 1.00|   0    76M|17.7G  106G 78.2M 1858M
29-08 17:13:05|1.00 1.00 1.00|   0  9011B|17.7G  106G 78.2M 1954M
29-08 17:13:10|1.00 1.00 1.00|   0  3277B|17.7G  106G 78.2M 2052M
29-08 17:13:15|1.00 1.00 1.00|   0  3277B|17.7G  106G 78.2M 2149M
29-08 17:13:20|1.00 1.00 1.00|   0  3277B|17.7G  106G 78.2M 2245M
29-08 17:13:25|1.00 1.00 1.00|   0  3277B|17.7G  106G 78.2M 2341M
29-08 17:13:30|1.00 1.00 1.00|   0    86M|2323M  121G 78.3M 2359M
29-08 17:13:35|1.00 1.00 1.00|   0    18M|2355M  121G 78.3M 2359M
29-08 17:13:40|1.00 1.00 1.00|   0     0 |2386M  121G 78.3M 2359M
29-08 17:13:45|1.00 1.00 1.00|   0  2458B|2416M  121G 78.3M 2359M
29-08 17:13:50|1.00 1.00 1.00|   0     0 |2446M  121G 78.3M 2359M
29-08 17:13:55|1.00 1.00 1.00|   0  2458B|2477M  121G 78.3M 2359M
29-08 17:14:00|1.00 1.00 1.00|   0     0 |2507M  121G 78.3M 2359M
29-08 17:14:05|1.00 1.00 1.00|   0  3277B|2538M  121G 78.3M 2359M
29-08 17:14:10|1.00 1.00 1.00|   0    12k|2569M  121G 78.3M 2359M
29-08 17:14:15|1.00 1.00 1.00|   0  3277B|2599M  121G 78.3M 2359M
29-08 17:14:20|1.00 1.00 1.00|   0   819B|2630M  121G 78.3M 2359M
29-08 17:14:25|1.00 1.00 1.00|   0  2458B|2660M  121G 78.3M 2359M
29-08 17:14:30|1.00 1.00 1.00|   0   819B|2690M  121G 78.3M 2359M
29-08 17:14:35|1.00 1.00 1.00|   0  2458B|2721M  121G 78.3M 2359M
29-08 17:14:40|1.00 1.00 1.00|   0   819B|2751M  121G 78.3M 2359M
