Number of cells: 40000
tstop: 5 hours
Notes: started running the sim, failed on building recurrent connections.

----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
29-08 10:42:56|   0    0    0|   0  5734B| 351M  125G 49.4M  761M
29-08 10:43:01|   0    0    0|   0  3277B| 351M  125G 49.4M  761M
29-08 10:43:06|   0    0    0|   0  4915B| 351M  125G 49.4M  761M
29-08 10:43:11|   0    0    0|   0  5734B| 351M  125G 49.4M  761M
29-08 10:43:16|   0    0    0|   0  3277B| 351M  125G 49.4M  761M
29-08 10:43:21|   0    0    0|   0  4915B| 350M  125G 49.4M  761M
29-08 10:43:26|   0    0    0|   0  5734B| 350M  125G 49.4M  761M
29-08 10:43:31|   0    0    0|   0  3277B| 350M  125G 49.4M  761M
29-08 10:43:36|   0    0    0|   0  4915B| 350M  125G 49.4M  761M
29-08 10:43:41|   0    0    0|   0  5734B| 350M  125G 49.4M  761M
29-08 10:43:46|   0    0    0|   0  3277B| 350M  125G 49.4M  761M
29-08 10:43:51|   0    0    0|   0  4915B| 351M  125G 49.4M  761M
29-08 10:43:56|   0    0    0|   0  5734B| 351M  125G 49.4M  761M
29-08 10:44:01|   0    0    0|   0  3277B| 351M  125G 49.4M  761M
29-08 10:44:06|   0    0    0|   0  4915B| 351M  125G 49.5M  761M
29-08 10:44:11|   0    0    0|   0  5734B| 351M  125G 49.5M  761M
29-08 10:44:16|   0    0    0|   0  3277B| 351M  125G 49.5M  761M
29-08 10:44:21|   0    0    0|   0  8192B| 351M  125G 49.5M  761M
29-08 10:44:26|   0    0    0|   0  8192B| 351M  125G 49.5M  761M
29-08 10:44:31|   0    0    0|   0  3277B| 351M  125G 49.5M  761M
29-08 10:44:36|   0    0    0|   0  8192B| 351M  125G 49.5M  761M
29-08 10:44:41|   0    0    0|   0  8192B| 351M  125G 49.5M  761M
29-08 10:44:46|   0    0    0|   0  3277B| 351M  125G 49.5M  761M
29-08 10:44:51|   0    0    0|   0  4915B| 351M  125G 49.5M  761M
29-08 10:44:56|   0    0    0|   0  5734B| 351M  125G 49.5M  761M
29-08 10:45:01|   0    0    0|   0  3277B| 351M  125G 49.5M  761M
29-08 10:45:06|   0    0    0|   0  4915B| 351M  125G 49.5M  761M
29-08 10:45:11|   0    0    0|   0  5734B| 351M  125G 49.5M  761M
29-08 10:45:16|   0    0    0|   0  3277B| 351M  125G 49.5M  761M
29-08 10:45:21|   0    0    0|   0  4915B| 351M  125G 49.5M  761M
29-08 10:45:26|   0    0    0|   0  5734B| 351M  125G 49.6M  761M
29-08 10:45:31|   0    0    0|   0  3277B| 351M  125G 49.6M  761M
29-08 10:45:36|   0    0    0|   0  4915B| 351M  125G 49.6M  761M
29-08 10:45:41|   0    0    0|   0  5734B| 351M  125G 49.6M  761M
29-08 10:45:46|   0    0    0|   0  3277B| 351M  125G 49.6M  761M
29-08 10:45:51|   0    0    0|   0  4915B| 351M  125G 49.6M  761M
29-08 10:45:56|   0    0    0|   0  5734B| 351M  125G 49.6M  761M
29-08 10:46:01|   0    0    0|   0  3277B| 351M  125G 49.6M  761M
29-08 10:46:06|   0    0    0|   0  4915B| 351M  125G 49.6M  761M
29-08 10:46:11|   0    0    0|   0  5734B| 351M  125G 49.6M  761M
29-08 10:46:16|   0    0    0|   0  3277B| 351M  125G 49.6M  761M
29-08 10:46:21|   0    0    0|   0  4915B| 351M  125G 49.6M  761M
29-08 10:46:26|   0    0    0|   0  5734B| 351M  125G 49.6M  761M
29-08 10:46:31|   0    0    0|   0  3277B| 350M  125G 49.6M  761M
29-08 10:46:36|   0    0    0|   0  4915B| 350M  125G 49.6M  761M
29-08 10:46:41|   0    0    0|   0  5734B| 350M  125G 49.6M  761M
29-08 10:46:46|   0    0    0|   0  3277B| 350M  125G 49.7M  761M
29-08 10:46:51|   0    0    0|   0  4915B| 350M  125G 49.7M  761M
29-08 10:46:56|   0    0    0|   0  5734B| 350M  125G 49.7M  761M
29-08 10:47:01|   0    0    0|   0  3277B| 351M  125G 49.7M  761M
29-08 10:47:06|   0    0    0|   0  4915B| 351M  125G 49.7M  761M
29-08 10:47:11|   0    0    0|   0  5734B| 351M  125G 49.7M  761M
29-08 10:47:16|   0    0    0|   0  3277B| 351M  125G 49.7M  761M
29-08 10:47:21|   0    0    0|   0  4915B| 351M  125G 49.7M  761M
29-08 10:47:26|   0    0    0|   0  5734B| 351M  125G 49.7M  761M
29-08 10:47:31|   0    0    0|   0  3277B| 351M  125G 49.7M  761M
29-08 10:47:36|   0    0    0|   0  4915B| 351M  125G 49.7M  761M
29-08 10:47:41|   0    0    0|   0  5734B| 351M  125G 49.7M  761M
29-08 10:47:46|   0    0    0|   0  3277B| 351M  125G 49.7M  761M
29-08 10:47:51|   0    0    0|   0  4915B| 351M  125G 49.7M  761M
29-08 10:47:56|   0    0    0|   0  5734B| 351M  125G 49.7M  761M
29-08 10:48:01|   0    0    0|   0  3277B| 351M  125G 49.7M  761M
29-08 10:48:06|   0    0    0|   0  4915B| 351M  125G 49.8M  761M
29-08 10:48:11|   0    0    0|   0  5734B| 351M  125G 49.8M  761M
29-08 10:48:16|   0    0    0|   0  3277B| 351M  125G 49.8M  761M
29-08 10:48:21|   0    0    0|   0  4915B| 351M  125G 49.8M  761M
29-08 10:48:26|   0    0    0|   0  5734B| 351M  125G 49.8M  761M
29-08 10:48:31|   0    0    0|   0  3277B| 351M  125G 49.8M  761M
29-08 10:48:36|   0    0    0|   0  4915B| 351M  125G 49.8M  761M
29-08 10:48:41|   0    0    0|   0  5734B| 351M  125G 49.8M  761M
29-08 10:48:46|   0    0    0|   0  3277B| 351M  125G 49.8M  761M
29-08 10:48:51|   0    0    0|   0  4915B| 351M  125G 49.8M  761M
29-08 10:48:56|   0    0    0|   0  5734B| 351M  125G 49.8M  761M
29-08 10:49:01|   0    0    0|   0  3277B| 351M  125G 49.8M  761M
29-08 10:49:06|   0    0    0|   0  4915B| 351M  125G 49.8M  761M
29-08 10:49:11|   0    0    0|   0  5734B| 351M  125G 49.8M  761M
29-08 10:49:16|   0    0    0|   0  3277B| 351M  125G 49.8M  761M
29-08 10:49:21|   0    0    0|   0  4915B| 351M  125G 49.8M  761M
29-08 10:49:26|   0    0    0|   0  5734B| 351M  125G 49.9M  761M
29-08 10:49:31|   0    0    0|   0  3277B| 351M  125G 49.9M  761M
29-08 10:49:36|   0    0    0|   0  8192B| 351M  125G 49.9M  761M
29-08 10:49:41|   0    0    0|   0  8192B| 350M  125G 49.9M  761M
29-08 10:49:46|   0    0    0|   0  5734B| 350M  125G 49.9M  761M
29-08 10:49:51|   0    0    0|   0  7373B| 350M  125G 49.9M  761M
29-08 10:49:56|   0    0    0|   0  5734B| 350M  125G 49.9M  761M
29-08 10:50:01|   0    0    0|   0  3277B| 350M  125G 49.9M  761M
29-08 10:50:06|   0    0    0|   0  4915B| 350M  125G 49.9M  761M
29-08 10:50:11|   0    0    0|   0  5734B| 350M  125G 49.9M  761M
29-08 10:50:16|   0    0    0|   0  3277B| 350M  125G 49.9M  761M
29-08 10:50:21|   0    0    0|   0  4915B| 351M  125G 49.9M  761M
29-08 10:50:26|   0    0    0|   0  5734B| 351M  125G 49.9M  761M
29-08 10:50:31|   0    0    0|   0  3277B| 351M  125G 49.9M  761M
29-08 10:50:36|   0    0    0|   0  4915B| 351M  125G 49.9M  761M
29-08 10:50:41|   0    0    0|   0  5734B| 351M  125G 49.9M  761M
29-08 10:50:46|   0    0    0|   0  3277B| 351M  125G 50.0M  761M
29-08 10:50:51|   0    0    0|   0  4915B| 351M  125G 50.0M  761M
29-08 10:50:56|   0    0    0|   0  5734B| 351M  125G 50.0M  761M
29-08 10:51:01|   0    0    0|   0  3277B| 351M  125G 50.0M  761M
29-08 10:51:06|   0    0    0|   0  4915B| 351M  125G 50.0M  761M
29-08 10:51:11|   0    0    0|   0  5734B| 351M  125G 50.0M  761M
29-08 10:51:16|   0    0    0|   0  3277B| 351M  125G 50.0M  761M
29-08 10:51:21|   0    0    0|   0  4915B| 351M  125G 50.0M  761M
29-08 10:51:26|   0    0    0|   0  5734B| 351M  125G 50.0M  761M
29-08 10:51:31|   0    0    0|   0  3277B| 351M  125G 50.0M  761M
29-08 10:51:36|   0    0    0|   0  4915B| 351M  125G 50.0M  761M
29-08 10:51:41|   0    0    0|   0  5734B| 351M  125G 50.0M  761M
29-08 10:51:46|   0    0    0|   0  3277B| 351M  125G 50.0M  761M
29-08 10:51:51|   0    0    0|   0  4915B| 351M  125G 50.0M  761M
29-08 10:51:56|   0    0    0|   0  5734B| 351M  125G 50.0M  761M
29-08 10:52:01|   0    0    0|   0  3277B| 351M  125G 50.0M  761M
29-08 10:52:06|   0    0    0|   0  4915B| 351M  125G 50.1M  761M
29-08 10:52:11|   0    0    0|   0  5734B| 351M  125G 50.1M  761M
29-08 10:52:16|   0    0    0|   0  3277B| 351M  125G 50.1M  761M
29-08 10:52:21|   0    0    0|   0  4915B| 351M  125G 50.1M  761M
29-08 10:52:26|   0    0    0|   0  5734B| 351M  125G 50.1M  761M
29-08 10:52:31|   0    0    0|   0  3277B| 351M  125G 50.1M  761M
29-08 10:52:36|   0    0    0|   0  4915B| 351M  125G 50.1M  761M
29-08 10:52:41|   0    0    0|   0  5734B| 351M  125G 50.1M  761M
29-08 10:52:46|   0    0    0|   0  3277B| 351M  125G 50.1M  761M
29-08 10:52:51|   0    0    0|   0  4915B| 350M  125G 50.1M  761M
29-08 10:52:56|   0    0    0|   0  5734B| 350M  125G 50.1M  761M
29-08 10:53:01|   0    0    0|   0  3277B| 350M  125G 50.1M  761M
29-08 10:53:06|   0    0    0|   0  4915B| 350M  125G 50.1M  761M
29-08 10:53:11|   0    0    0|   0  5734B| 350M  125G 50.1M  761M
29-08 10:53:16|   0    0    0|   0  3277B| 350M  125G 50.1M  761M
29-08 10:53:21|   0    0    0|   0  4915B| 350M  125G 50.2M  761M
29-08 10:53:26|   0    0    0|   0  5734B| 350M  125G 50.2M  761M
29-08 10:53:31|   0    0    0|   0  3277B| 350M  125G 50.2M  761M
29-08 10:53:36|   0    0    0|   0  4915B| 350M  125G 50.2M  761M
29-08 10:53:41|   0    0    0|   0  5734B| 351M  125G 50.2M  761M
29-08 10:53:46|   0    0    0|   0  3277B| 351M  125G 50.2M  761M
29-08 10:53:51|   0    0    0|   0  4915B| 351M  125G 50.2M  761M
29-08 10:53:56|   0    0    0|   0  5734B| 351M  125G 50.2M  761M
29-08 10:54:01|   0    0    0|   0  3277B| 351M  125G 50.2M  761M
29-08 10:54:06|   0    0    0|   0  4915B| 351M  125G 50.2M  761M
29-08 10:54:11|   0    0    0|   0  5734B| 351M  125G 50.2M  761M
29-08 10:54:16|   0    0    0|   0  3277B| 351M  125G 50.2M  761M
29-08 10:54:21|   0    0    0|   0  4915B| 351M  125G 50.2M  761M
29-08 10:54:26|   0    0    0|   0  5734B| 351M  125G 50.2M  761M
29-08 10:54:31|   0    0    0|   0  3277B| 351M  125G 50.2M  761M
29-08 10:54:36|   0    0    0|   0  4915B| 351M  125G 50.2M  761M
29-08 10:54:41|   0    0    0|   0  6554B| 351M  125G 50.2M  761M
29-08 10:54:46|   0    0    0|   0  5734B| 351M  125G 50.3M  761M
29-08 10:54:51|   0    0    0|   0  7373B| 351M  125G 50.3M  761M
29-08 10:54:56|   0    0    0|   0  6554B| 351M  125G 50.3M  761M
29-08 10:55:01|   0    0    0|   0  5734B| 351M  125G 50.3M  761M
29-08 10:55:06|   0    0    0|   0  7373B| 351M  125G 50.3M  761M
29-08 10:55:11|   0    0    0|   0  5734B| 351M  125G 50.3M  761M
29-08 10:55:16|   0    0    0|   0  3277B| 351M  125G 50.3M  761M
29-08 10:55:21|   0    0    0|   0  4915B| 351M  125G 50.3M  761M
29-08 10:55:26|   0    0    0|   0  5734B| 351M  125G 50.3M  761M
29-08 10:55:31|   0    0    0|   0  3277B| 351M  125G 50.3M  761M
29-08 10:55:36|   0    0    0|   0  4915B| 351M  125G 50.3M  761M
29-08 10:55:41|   0    0    0|   0  5734B| 351M  125G 50.3M  761M
29-08 10:55:46|   0    0    0|   0  3277B| 351M  125G 50.3M  761M
29-08 10:55:51|   0    0    0|   0  4915B| 350M  125G 50.3M  761M
29-08 10:55:56|   0    0    0|   0  5734B| 350M  125G 50.4M  761M
29-08 10:56:01|   0    0    0|   0  3277B| 350M  125G 50.4M  761M
29-08 10:56:06|   0    0    0|   0  4915B| 350M  125G 50.4M  761M
29-08 10:56:11|   0    0    0|   0  5734B| 350M  125G 50.4M  761M
29-08 10:56:16|   0    0    0|   0  3277B| 350M  125G 50.4M  761M
29-08 10:56:21|   0    0    0|   0  4915B| 350M  125G 50.4M  761M
29-08 10:56:26|   0    0    0|   0  5734B| 350M  125G 50.4M  761M
29-08 10:56:31|   0    0    0|   0  3277B| 350M  125G 50.4M  761M
29-08 10:56:36|   0    0    0|   0  4915B| 350M  125G 50.4M  761M
29-08 10:56:41|   0    0    0|   0  5734B| 351M  125G 50.4M  761M
29-08 10:56:46|   0    0    0|   0  3277B| 351M  125G 50.4M  761M
29-08 10:56:51|   0    0    0|   0  4915B| 351M  125G 50.4M  761M
29-08 10:56:56|   0    0    0|   0  5734B| 351M  125G 50.4M  761M
29-08 10:57:01|   0    0    0|   0  3277B| 351M  125G 50.4M  761M
29-08 10:57:06|   0    0    0|   0  4915B| 351M  125G 50.4M  761M
29-08 10:57:11|   0    0    0|   0  5734B| 351M  125G 50.5M  761M
29-08 10:57:16|   0    0    0|   0  3277B| 351M  125G 50.5M  761M
29-08 10:57:21|   0    0    0|   0  4915B| 351M  125G 50.5M  761M
29-08 10:57:26|   0    0    0|   0  5734B| 351M  125G 50.5M  761M
29-08 10:57:31|   0    0    0|   0  3277B| 351M  125G 50.5M  761M
29-08 10:57:36|   0    0    0|   0  5734B| 351M  125G 50.5M  761M
29-08 10:57:41|   0    0    0|   0  6554B| 351M  125G 50.5M  761M
29-08 10:57:46|   0    0    0|   0  3277B| 351M  125G 50.5M  761M
29-08 10:57:51|   0    0    0|   0  4915B| 351M  125G 50.5M  761M
29-08 10:57:56|   0    0    0|   0  5734B| 351M  125G 50.5M  761M
29-08 10:58:01|   0    0    0|   0  3277B| 351M  125G 50.5M  761M
29-08 10:58:06|   0    0    0|   0  4915B| 351M  125G 50.5M  761M
29-08 10:58:11|   0    0    0|   0  5734B| 351M  125G 50.5M  761M
29-08 10:58:16|   0    0    0|   0  3277B| 351M  125G 50.5M  761M
29-08 10:58:21|   0    0    0|   0  4915B| 351M  125G 50.5M  761M
29-08 10:58:26|   0    0    0|   0  5734B| 351M  125G 50.6M  761M
29-08 10:58:31|   0    0    0|   0  3277B| 351M  125G 50.6M  761M
29-08 10:58:36|   0    0    0|   0  4915B| 351M  125G 50.6M  761M
29-08 10:58:41|   0    0    0|   0  5734B| 351M  125G 50.6M  761M
29-08 10:58:46|   0    0    0|   0  3277B| 351M  125G 50.6M  761M
29-08 10:58:51|   0    0    0|   0  4915B| 350M  125G 50.6M  761M
29-08 10:58:56|   0    0    0|   0  5734B| 350M  125G 50.6M  761M
29-08 10:59:01|   0    0    0|   0  3277B| 350M  125G 50.6M  761M
29-08 10:59:06|   0    0    0|   0  4915B| 350M  125G 50.6M  761M
29-08 10:59:11|   0    0    0|   0  5734B| 350M  125G 50.6M  761M
29-08 10:59:16|   0    0    0|   0  3277B| 350M  125G 50.6M  761M
29-08 10:59:21|   0    0    0|   0  4915B| 350M  125G 50.6M  761M
29-08 10:59:26|   0    0    0|   0  5734B| 350M  125G 50.6M  761M
29-08 10:59:31|   0    0    0|   0  3277B| 350M  125G 50.6M  761M
29-08 10:59:36|   0    0    0|   0  4915B| 350M  125G 50.7M  761M
29-08 10:59:41|   0    0    0|   0  5734B| 351M  125G 50.7M  761M
29-08 10:59:46|   0    0    0|   0  3277B| 351M  125G 50.7M  761M
29-08 10:59:51|   0    0    0|   0  8192B| 351M  125G 50.7M  761M
29-08 10:59:56|   0    0    0|   0  8192B| 351M  125G 50.7M  761M
29-08 11:00:01|   0    0    0|   0  3277B| 351M  125G 50.7M  761M
29-08 11:00:06|   0    0    0|   0  8192B| 351M  125G 50.7M  761M
29-08 11:00:11|   0    0    0|   0  8192B| 351M  125G 50.7M  761M
29-08 11:00:16|   0    0    0|   0  3277B| 351M  125G 50.7M  761M
29-08 11:00:21|   0    0    0|   0  4915B| 351M  125G 50.7M  761M
29-08 11:00:26|   0    0    0|   0  5734B| 351M  125G 50.7M  761M
29-08 11:00:31|   0    0    0|   0  3277B| 351M  125G 50.7M  761M
29-08 11:00:36|   0    0    0|   0  4915B| 351M  125G 50.7M  761M
29-08 11:00:41|   0    0    0|   0  5734B| 351M  125G 50.7M  761M
29-08 11:00:46|   0    0    0|   0  3277B| 351M  125G 50.8M  761M
29-08 11:00:51|   0    0    0|   0  4915B| 351M  125G 50.8M  761M
29-08 11:00:56|   0    0    0|   0  5734B| 351M  125G 50.8M  761M
29-08 11:01:01|   0    0    0|   0  3277B| 351M  125G 50.8M  761M
29-08 11:01:06|   0    0    0|   0  4915B| 351M  125G 50.8M  761M
29-08 11:01:11|   0    0    0|   0  5734B| 351M  125G 50.8M  761M
29-08 11:01:16|   0    0    0|   0  3277B| 351M  125G 50.8M  761M
29-08 11:01:21|   0    0    0|   0  4915B| 351M  125G 50.8M  761M
29-08 11:01:26|   0    0    0|   0  5734B| 351M  125G 50.8M  761M
29-08 11:01:31|   0    0    0|   0  3277B| 351M  125G 50.8M  761M
29-08 11:01:36|   0    0    0|   0  4915B| 350M  125G 50.8M  761M
29-08 11:01:41|   0    0    0|   0  5734B| 350M  125G 50.8M  761M
29-08 11:01:46|   0    0    0|   0  3277B| 350M  125G 50.8M  761M
29-08 11:01:51|   0    0    0|   0  4915B| 350M  125G 50.8M  761M
29-08 11:01:56|   0    0    0|   0  5734B| 350M  125G 50.9M  761M
29-08 11:02:01|   0    0    0|   0  3277B| 350M  125G 50.9M  761M
29-08 11:02:06|   0    0    0|   0  4915B| 350M  125G 50.9M  761M
29-08 11:02:11|   0    0    0|   0  5734B| 350M  125G 50.9M  761M
29-08 11:02:16|   0    0    0|   0  3277B| 350M  125G 50.9M  761M
29-08 11:02:21|   0    0    0|   0  4915B| 350M  125G 50.9M  761M
29-08 11:02:26|   0    0    0|   0  5734B| 350M  125G 50.9M  761M
29-08 11:02:31|   0    0    0|   0  3277B| 351M  125G 50.9M  761M
29-08 11:02:36|   0    0    0|   0  4915B| 351M  125G 50.9M  761M
29-08 11:02:41|   0    0    0|   0  5734B| 351M  125G 50.9M  761M
29-08 11:02:46|   0    0    0|   0  3277B| 351M  125G 50.9M  761M
29-08 11:02:51|   0    0    0|   0  4915B| 351M  125G 50.9M  761M
29-08 11:02:56|   0    0    0|   0  5734B| 351M  125G 50.9M  761M
29-08 11:03:01|   0    0    0|   0  3277B| 351M  125G 50.9M  761M
29-08 11:03:06|   0    0    0|   0  4915B| 351M  125G 50.9M  761M
29-08 11:03:11|   0    0    0|   0  5734B| 351M  125G 50.9M  761M
29-08 11:03:16|   0    0    0|   0  3277B| 351M  125G 50.9M  761M
29-08 11:03:21|   0    0    0|   0  4915B| 351M  125G 50.9M  761M
29-08 11:03:26|   0    0    0|   0  5734B| 351M  125G 50.9M  761M
29-08 11:03:31|   0    0    0|   0  3277B| 351M  125G 51.0M  761M
29-08 11:03:36|   0    0    0|   0  4915B| 351M  125G 51.0M  761M
29-08 11:03:41|   0    0    0|   0  5734B| 351M  125G 51.0M  761M
29-08 11:03:46|   0    0    0|   0  3277B| 351M  125G 51.0M  761M
29-08 11:03:51|   0    0    0|   0  4915B| 351M  125G 51.0M  761M
29-08 11:03:56|   0    0    0|   0  5734B| 351M  125G 51.0M  761M
29-08 11:04:01|   0    0    0|   0  3277B| 351M  125G 51.0M  761M
29-08 11:04:06|   0    0    0|   0  4915B| 351M  125G 51.0M  761M
29-08 11:04:11|   0    0    0|   0  5734B| 351M  125G 51.0M  761M
29-08 11:04:16|   0    0    0|   0  3277B| 351M  125G 51.0M  761M
29-08 11:04:21|   0    0    0|   0  4915B| 351M  125G 51.0M  761M
29-08 11:04:26|   0    0    0|   0  5734B| 351M  125G 51.0M  761M
29-08 11:04:31|   0    0    0|   0  3277B| 351M  125G 51.0M  761M
29-08 11:04:36|   0    0    0|   0  4915B| 351M  125G 51.0M  761M
29-08 11:04:41|   0    0    0|   0  5734B| 351M  125G 51.1M  761M
29-08 11:04:46|   0    0    0|   0  3277B| 350M  125G 51.1M  761M
29-08 11:04:51|   0    0    0|   0  4915B| 350M  125G 51.1M  761M
29-08 11:04:56|   0    0    0|   0  5734B| 350M  125G 51.1M  761M
29-08 11:05:01|   0    0    0|   0  3277B| 350M  125G 51.1M  761M
29-08 11:05:06|   0    0    0|   0  8192B| 350M  125G 51.1M  761M
29-08 11:05:11|   0    0    0|   0  8192B| 350M  125G 51.1M  761M
29-08 11:05:16|   0    0    0|   0  5734B| 350M  125G 51.1M  761M
29-08 11:05:21|   0    0    0|   0  7373B| 350M  125G 51.1M  761M
29-08 11:05:26|   0    0    0|   0  5734B| 350M  125G 51.1M  761M
29-08 11:05:31|   0    0    0|   0  3277B| 350M  125G 51.1M  761M
29-08 11:05:36|   0    0    0|   0  4915B| 350M  125G 51.1M  761M
29-08 11:05:41|   0    0    0|   0  5734B| 351M  125G 51.1M  761M
29-08 11:05:46|   0    0    0|   0  3277B| 351M  125G 51.1M  761M
29-08 11:05:51|   0    0    0|   0  4915B| 351M  125G 51.2M  761M
29-08 11:05:56|   0    0    0|   0  5734B| 351M  125G 51.2M  761M
29-08 11:06:01|   0    0    0|   0  3277B| 351M  125G 51.2M  761M
29-08 11:06:06|   0    0    0|   0  4915B| 351M  125G 51.2M  761M
29-08 11:06:11|   0    0    0|   0  5734B| 351M  125G 51.2M  761M
29-08 11:06:16|   0    0    0|   0  3277B| 351M  125G 51.2M  761M
29-08 11:06:21|   0    0    0|   0  4915B| 351M  125G 51.2M  761M
29-08 11:06:26|   0    0    0|   0  5734B| 351M  125G 51.2M  761M
29-08 11:06:31|   0    0    0|   0  3277B| 351M  125G 51.2M  761M
29-08 11:06:36|   0    0    0|   0  4915B| 351M  125G 51.2M  761M
29-08 11:06:41|   0    0    0|   0  5734B| 351M  125G 51.2M  761M
29-08 11:06:46|   0    0    0|   0  3277B| 351M  125G 51.2M  761M
29-08 11:06:51|   0    0    0|   0  4915B| 351M  125G 51.2M  761M
29-08 11:06:56|   0    0    0|   0  5734B| 351M  125G 51.2M  761M
29-08 11:07:01|   0    0    0|   0  3277B| 351M  125G 51.2M  761M
29-08 11:07:06|   0    0    0|   0  4915B| 351M  125G 51.2M  761M
29-08 11:07:11|   0    0    0|   0  5734B| 351M  125G 51.2M  761M
29-08 11:07:16|   0    0    0|   0  3277B| 351M  125G 51.3M  761M
29-08 11:07:21|   0    0    0|   0  4915B| 351M  125G 51.3M  761M
29-08 11:07:26|   0    0    0|   0  5734B| 351M  125G 51.3M  761M
29-08 11:07:31|   0    0    0|   0  3277B| 351M  125G 51.3M  761M
29-08 11:07:36|   0    0    0|   0  4915B| 351M  125G 51.3M  761M
29-08 11:07:41|   0    0    0|   0  5734B| 350M  125G 51.3M  761M
29-08 11:07:46|   0    0    0|   0  3277B| 350M  125G 51.3M  761M
29-08 11:07:51|   0    0    0|   0  4915B| 350M  125G 51.3M  761M
29-08 11:07:56|   0    0    0|   0  5734B| 350M  125G 51.3M  761M
29-08 11:08:01|   0    0    0|   0  3277B| 350M  125G 51.3M  761M
29-08 11:08:06|   0    0    0|   0  4915B| 350M  125G 51.3M  761M
29-08 11:08:11|   0    0    0|   0  5734B| 350M  125G 51.3M  761M
29-08 11:08:16|   0    0    0|   0  3277B| 350M  125G 51.3M  761M
29-08 11:08:21|   0    0    0|   0  4915B| 350M  125G 51.3M  761M
29-08 11:08:26|   0    0    0|   0  5734B| 350M  125G 51.4M  761M
29-08 11:08:31|   0    0    0|   0  3277B| 350M  125G 51.4M  761M
29-08 11:08:36|   0    0    0|   0  4915B| 350M  125G 51.4M  761M
29-08 11:08:41|   0    0    0|   0  5734B| 350M  125G 51.4M  761M
29-08 11:08:46|   0    0    0|   0  3277B| 350M  125G 51.4M  761M
29-08 11:08:51|   0    0    0|   0  4915B| 350M  125G 51.4M  761M
29-08 11:08:56|   0    0    0|   0  5734B| 350M  125G 51.4M  761M
29-08 11:09:01|   0    0    0|   0  3277B| 351M  125G 51.4M  761M
29-08 11:09:06|   0    0    0|   0  4915B| 351M  125G 51.4M  761M
29-08 11:09:11|   0    0    0|   0  5734B| 351M  125G 51.4M  761M
29-08 11:09:16|   0    0    0|   0  3277B| 351M  125G 51.4M  761M
29-08 11:09:21|   0    0    0|   0  4915B| 351M  125G 51.4M  761M
29-08 11:09:26|   0    0    0|   0  5734B| 351M  125G 51.4M  761M
29-08 11:09:31|   0    0    0|   0  3277B| 351M  125G 51.4M  761M
29-08 11:09:36|   0    0    0|   0  4915B| 351M  125G 51.4M  761M
29-08 11:09:41|   0    0    0|   0  5734B| 351M  125G 51.5M  761M
29-08 11:09:46|   0    0    0|   0  3277B| 351M  125G 51.5M  761M
29-08 11:09:51|   0    0    0|   0  4915B| 351M  125G 51.5M  761M
29-08 11:09:56|   0    0    0|   0  5734B| 351M  125G 51.5M  761M
29-08 11:10:01|   0    0    0|   0  3277B| 351M  125G 51.5M  761M
29-08 11:10:06|   0    0    0|   0  4915B| 351M  125G 51.5M  761M
29-08 11:10:11|   0    0    0|   0  6554B| 351M  125G 51.5M  761M
29-08 11:10:16|   0    0    0|   0  5734B| 351M  125G 51.5M  761M
29-08 11:10:21|   0    0    0|   0  7373B| 351M  125G 51.5M  761M
29-08 11:10:26|   0    0    0|   0  6554B| 350M  125G 51.5M  761M
29-08 11:10:31|   0    0    0|   0  5734B| 350M  125G 51.5M  761M
29-08 11:10:36|   0    0    0|   0  7373B| 350M  125G 51.5M  761M
29-08 11:10:41|   0    0    0|   0  5734B| 350M  125G 51.5M  761M
29-08 11:10:46|   0    0    0|   0  3277B| 350M  125G 51.6M  761M
29-08 11:10:51|   0    0    0|   0  4915B| 350M  125G 51.6M  761M
29-08 11:10:56|   0    0    0|   0  5734B| 350M  125G 51.6M  761M
29-08 11:11:01|   0    0    0|   0  3277B| 350M  125G 51.6M  761M
29-08 11:11:06|   0    0    0|   0  4915B| 350M  125G 51.6M  761M
29-08 11:11:11|   0    0    0|   0  5734B| 350M  125G 51.6M  761M
29-08 11:11:16|   0    0    0|   0  3277B| 350M  125G 51.6M  761M
29-08 11:11:21|   0    0    0|   0  4915B| 350M  125G 51.6M  761M
29-08 11:11:26|   0    0    0|   0  5734B| 350M  125G 51.6M  761M
29-08 11:11:31|   0    0    0|   0  3277B| 350M  125G 51.6M  761M
29-08 11:11:36|   0    0    0|   0  4915B| 350M  125G 51.6M  761M
29-08 11:11:41|   0    0    0|   0  5734B| 351M  125G 51.6M  761M
29-08 11:11:46|   0    0    0|   0  3277B| 351M  125G 51.6M  761M
29-08 11:11:51|   0    0    0|   0  4915B| 351M  125G 51.7M  761M
29-08 11:11:56|   0    0    0|   0  5734B| 351M  125G 51.7M  761M
29-08 11:12:01|   0    0    0|   0  3277B| 351M  125G 51.7M  761M
29-08 11:12:06|   0    0    0|   0  4915B| 351M  125G 51.7M  761M
29-08 11:12:11|   0    0    0|   0  5734B| 351M  125G 51.7M  761M
29-08 11:12:16|   0    0    0|   0  3277B| 351M  125G 51.7M  761M
29-08 11:12:21|   0    0    0|   0  4915B| 351M  125G 51.7M  761M
29-08 11:12:26|   0    0    0|   0  5734B| 351M  125G 51.7M  761M
29-08 11:12:31|   0    0    0|   0  3277B| 351M  125G 51.7M  761M
